round,client_id,shapley_value,model_accuracy
21,17,-0.0075241080038572815,0.8418514946962391
21,18,-0.010127772420443595,0.8418514946962391
21,19,0.0050192864030858255,0.8418514946962391
21,20,0.003799421407907431,0.8418514946962391
21,21,-0.0010631629701060767,0.8418514946962391
21,22,0.002803760848601738,0.8418514946962391
21,23,0.0013018322082931542,0.8418514946962391
21,24,0.0010101253616200618,0.8418514946962391
21,25,-0.008032786885245904,0.8418514946962391
21,26,-0.0008220829315332686,0.8418514946962391
21,27,0.008131629701060747,0.8418514946962391
21,28,0.003322082931533273,0.8418514946962391
21,29,0.001217454194792672,0.8418514946962391
21,30,0.0010390549662487977,0.8418514946962391
22,1,0.0002169720347155284,0.8635486981677917
22,2,-1.20540019286382e-05,0.8635486981677917
22,3,0.0036499517839922824,0.8635486981677917
22,4,-0.0031967213114754076,0.8635486981677917
22,5,0.002914657666345229,0.8635486981677917
22,6,-0.0022806171648987426,0.8635486981677917
22,7,0.00587512054001929,0.8635486981677917
22,8,-0.00020732883317260963,0.8635486981677917
22,9,0.003910318225650922,0.8635486981677917
22,10,0.001694792671166831,0.8635486981677917
22,11,0.0024879459980713613,0.8635486981677917
22,12,0.0024638379942140787,0.8635486981677917
22,13,-0.004035679845708776,0.8635486981677917
22,14,-0.0015453230472516845,0.8635486981677917
22,15,0.002842333654773386,0.8635486981677917
22,16,0.0034522661523625833,0.8635486981677917
22,17,-0.001448891031822565,0.8635486981677917
22,18,-0.0034450337512053927,0.8635486981677917
22,19,0.0014657666345226637,0.8635486981677917
22,20,0.004674541947926717,0.8635486981677917
22,21,-0.004597396335583413,0.8635486981677917
22,22,0.003401639344262295,0.8635486981677917
22,23,-0.0025168756027000977,0.8635486981677917
22,24,0.004462391513982644,0.8635486981677917
22,25,-0.005679845708775309,0.8635486981677917
22,26,0.002943587270973967,0.8635486981677917
22,27,-0.0002073288331726076,0.8635486981677917
22,28,0.00647540983606557,0.8635486981677917
22,29,0.0022637415621986493,0.8635486981677917
22,30,-0.00547974927675988,0.8635486981677917
23,1,0.0,0.8659594985535197
23,2,0.0,0.8659594985535197
23,3,0.0,0.8659594985535197
23,4,0.0,0.8659594985535197
23,5,0.0,0.8659594985535197
23,6,0.0,0.8659594985535197
23,7,0.0,0.8659594985535197
23,8,0.0,0.8659594985535197
23,9,0.0,0.8659594985535197
23,10,0.0,0.8659594985535197
23,11,0.0,0.8659594985535197
23,12,0.0,0.8659594985535197
23,13,0.0,0.8659594985535197
23,14,0.0,0.8659594985535197
23,15,0.0,0.8659594985535197
23,16,0.0,0.8659594985535197
23,17,0.0,0.8659594985535197
23,18,0.0,0.8659594985535197
23,19,0.0,0.8659594985535197
23,20,0.0,0.8659594985535197
23,21,0.0,0.8659594985535197
23,22,0.0,0.8659594985535197
23,23,0.0,0.8659594985535197
23,24,0.0,0.8659594985535197
23,25,0.0,0.8659594985535197
23,26,0.0,0.8659594985535197
23,27,0.0,0.8659594985535197
23,28,0.0,0.8659594985535197
23,29,0.0,0.8659594985535197
23,30,0.0,0.8659594985535197
24,1,0.0,0.8558341369334619
24,2,0.0,0.8558341369334619
24,3,0.0,0.8558341369334619
24,4,0.0,0.8558341369334619
24,5,0.0,0.8558341369334619
24,6,0.0,0.8558341369334619
24,7,0.0,0.8558341369334619
24,8,0.0,0.8558341369334619
