round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
3,30,0.0365707985366051,0.6200578592092575,0.6943105110896818
4,1,0.03144009288448209,0.7092574734811957,0.7246865959498554
4,2,0.038183154359151275,0.7092574734811957,0.7246865959498554
4,3,0.02624920001688301,0.7092574734811957,0.7246865959498554
4,4,0.03392474448961596,0.7092574734811957,0.7246865959498554
4,5,0.020645962807586182,0.7092574734811957,0.7246865959498554
4,6,0.02838172481261741,0.7092574734811957,0.7246865959498554
4,7,0.03347789170773232,0.7092574734811957,0.7246865959498554
4,8,0.03588921609611715,0.7092574734811957,0.7246865959498554
4,9,0.0376665868421863,0.7092574734811957,0.7246865959498554
4,10,0.02289280321628651,0.7092574734811957,0.7246865959498554
4,11,0.05211788764573147,0.7092574734811957,0.7246865959498554
4,12,0.014897865719642916,0.7092574734811957,0.7246865959498554
4,13,0.023885048512460767,0.7092574734811957,0.7246865959498554
4,14,0.05757418434014151,0.7092574734811957,0.7246865959498554
4,15,0.02468114429333896,0.7092574734811957,0.7246865959498554
4,16,0.05532226957808765,0.7092574734811957,0.7246865959498554
4,17,0.03296532163817214,0.7092574734811957,0.7246865959498554
4,18,0.021939133595113576,0.7092574734811957,0.7246865959498554
4,19,0.04593846679240698,0.7092574734811957,0.7246865959498554
4,20,0.026918892864551756,0.7092574734811957,0.7246865959498554
4,21,0.030757862062054164,0.7092574734811957,0.7246865959498554
4,22,0.028546415211488936,0.7092574734811957,0.7246865959498554
4,23,0.030407653498812342,0.7092574734811957,0.7246865959498554
4,24,0.03499635800388638,0.7092574734811957,0.7246865959498554
4,25,0.038964273267910556,0.7092574734811957,0.7246865959498554
4,26,0.037539671868408904,0.7092574734811957,0.7246865959498554
4,27,0.03324064621916308,0.7092574734811957,0.7246865959498554
4,28,0.03742220518518222,0.7092574734811957,0.7246865959498554
4,29,0.035390882159105824,0.7092574734811957,0.7246865959498554
